cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,distance,age,transaction_date,transaction_month,transaction_year,transaction_time,transaction_day,transaction_weekday,is_weekend,population_category,log_amt,amt_squared,transaction_count,average_transaction_amount,merchant_transaction_count,merchant_avg_amt,std_transaction_amount,is_senior,is_minor,amt_age_ratio,distance_amt_ratio,time_of_day,amt_per_merchant,monthly_spending,is_fraud_and_weekend,amt_variance,amt_diff_mean,total_transaction_amt,trans_year,trans_month,trans_day,trans_hour,trans_minute,trans_second,dob_year,dob_month,dob_day
4738000000000000.0,fraud_Wason-Thakur Pvt Ltd,fitness_and_medical,3232.09,Tejas,Kara,F,"67, Kibe Road, Mysore 642913",Haldia,Nagaland,-86.889672,-50.616833,944310.0,"Journalist, newspaper",-86.874279,-50.623523,0.0,1.71210170152485,25,2023-07-19,7,2023,16:53:00,19,2,0,high,8.0811936152594,10446405.7681,14,3623.85,7,3232.09,406.548565213214,0,0,129.2836,0.0005297196864953,afternoon,3232.09,22624.63,0.0,165281.73587692293,-391.75999999999976,50733.9,2023,7,19,16,53,0,1998,7,12
577187000000.0,fraud_Ramachandran-Randhawa Pvt Ltd,travel,9225.79,Jivika,Dhingra,M,"988, Dyal Street, Bongaigaon-883771",Barasat,Sikkim,32.09578,-86.656822,789474.0,"Clinical scientist, histocompatibility and immunogenetics",2.3017030783132526,-86.675878,0.0,1.4553428204862755,41,2023-10-12,10,2023,08:56:00,12,3,0,high,9.12986648802618,85115201.12410001,10,9225.79,10,9225.79,0.0,0,0,225.01926829268297,0.0001577472303711,morning,9225.79,92257.9,0.0,0.0,0.0,92257.9,2023,10,12,8,56,0,1983,3,14
3568440000000000.0,fraud_Kanda LLC Pvt Ltd,entertainment,2936.43,Vedika,Babu,M,"09/765, Roy Circle, Bhalswa Jahangir Pur 481606",Jodhpur,West Bengal,-28.686352,90.25322,704883.0,Fine artist,-28.677582,90.250016,1.0,1.024043314491206,20,2022-05-07,5,2022,01:05:00,7,5,1,medium,7.985290328381247,8622621.1449,10,2936.43,10,2936.43,0.0,0,0,146.8215,0.000348737519536,night,2936.43,29364.3,1.0,0.0,0.0,29364.3,2022,5,7,1,5,0,2004,1,8
213141000000000.0,"fraud_Chandran, Cheema and Sagar Pvt Ltd",online_shopping,8319.03,Nirvaan,Ranganathan,F,"74/131, Ratta Road, Berhampore-433560",Karawal Nagar,Himachal Pradesh,49.590209,-0.4717681503254255,608154.0,"Nurse, adult",49.572426,100.332894,1.0,1.4553428204862755,38,2024-02-05,2,2024,07:53:00,5,0,0,medium,9.026421139577984,69206260.14090002,14,6974.68,7,8319.03,1395.0979263946922,0,0,218.9218421052632,0.0001749414078908,morning,8319.03,58233.21000000001,0.0,1946298.2242307705,1344.3500000000004,97645.52,2024,2,5,7,53,0,1985,9,1
349379000000000.0,fraud_Sood-Behl Pvt Ltd,online_shopping,3428.6,Umang,Sandhu,M,"06/27, Deshmukh Ganj, Sri Ganganagar-350343",Tirunelveli,Haryana,-73.457173,-28.295567,376868.0,Fisheries officer,-73.444046,-28.283946,0.0,1.5053476808288648,53,2022-05-01,5,2022,21:23:00,1,6,1,medium,8.140198915283767,11755297.96,11,3428.6,11,3428.6,0.0,0,0,64.69056603773585,0.000439056081441,night,3428.6,37714.6,0.0,0.0,0.0,37714.6,2022,5,1,21,23,0,1970,10,16
2686850000000000.0,fraud_Mann and Sons Pvt Ltd,online_shopping,6584.97,Samiha,Khanna,F,"H.No. 70, Sinha Road, Raichur-609629",Jhansi,Mizoram,33.98494,92.033468,498632.8993690851,Applications developer,33.981451,92.013513,0.0,1.8803682095058196,64,2023-07-18,7,2023,22:40:00,18,1,0,medium,8.79269690780902,43361829.90090001,24,5564.103749999999,6,6584.97,3124.086223013772,0,0,102.89015625,0.0002855545597786,night,6584.97,39509.82,0.0,9759914.728824455,1020.866250000001,133538.49,2023,7,18,22,40,0,1960,3,17
4358590000000.0,fraud_Sani-Hegde Pvt Ltd,online_shopping,4566.3,Gatik,Suresh,F,"42, Char Nagar, Bhopal 840795",Guna,Uttarakhand,21.4194335,130.572458,183925.0,Town planner,21.40241,130.583377,0.0,2.204734067569361,28,2023-10-05,10,2023,17:31:00,5,3,0,small,8.42667749966346,20851095.69,12,5960.673333333333,8,4566.3,2059.625910981865,0,0,163.08214285714286,0.0004828272491008,evening,4566.3,36530.4,0.0,4242058.893187878,-1394.373333333333,71528.08,2023,10,5,17,31,0,1995,9,3
3537260000000000.0,fraud_Chander-Subramaniam Pvt Ltd,entertainment,848.78,Devansh,Balasubramanian,F,"312, Devan Zila, Ambarnath-774760",Berhampur,Rajasthan,-41.943569,-34.37259,498632.8993690851,"Scientist, research (life sciences)",-41.944743,-34.379422,0.0,0.5799337751748785,33,2022-08-15,8,2022,07:48:00,15,0,0,medium,6.74497749245436,720427.4883999999,8,848.78,8,848.78,0.0,0,0,25.72060606060606,0.0006832557025081,morning,848.78,6790.24,0.0,0.0,0.0,6790.24,2022,8,15,7,48,0,1990,6,17
3531940000000000.0,"fraud_Magar, Borra and Roy Pvt Ltd",entertainment,5145.657143757881,Ishaan,Dara,F,"H.No. 87, Ghosh Chowk, Madurai 361303",North Dumdum,Odisha,-39.105019,165.545139,911009.0,Public house manager,-39.106877,165.553132,0.0,0.719957079674783,68,2022-09-23,9,2022,19:59:00,23,4,0,high,8.546102684602834,26477787.441106517,17,7371.917311401231,9,5145.657143757881,2433.977989300988,1,0,75.67142858467473,0.0001399154781519,evening,5145.657143757881,46310.91429382093,0.0,5924248.85240168,-2226.2601676433496,125322.59429382092,2022,9,23,19,59,0,1955,10,14
675917000000.0,fraud_Randhawa PLC Pvt Ltd,travel,3864.91,Drishya,Dani,F,"140, Toor Chowk, Aurangabad-724866",Bidhannagar,Tripura,-74.806636,-155.6454,677675.0,"Engineer, civil (contracting)",-74.824621,-155.638275,1.0,2.0105783453801287,47,2023-02-27,2,2023,08:20:00,27,0,0,medium,8.259952379621454,14937529.308099998,11,3864.9099999999994,11,3864.9099999999994,0.0,0,0,82.23212765957446,0.000520213496661,morning,3864.9099999999994,42514.009999999995,0.0,0.0,4.547473508864641e-13,42514.009999999995,2023,2,27,8,20,0,1976,8,6
4.60380110233571e+17,fraud_Dua Inc Pvt Ltd,online_shopping,7017.21,Nayantara,Gaba,M,"H.No. 929, Thaker Nagar, Kozhikode-008258",Deoghar,Uttarakhand,0.6504935,87.528617,546987.0,Building surveyor,0.661379,87.536467,1.0,1.4922861845525328,67,2023-06-14,6,2023,23:10:00,14,2,0,medium,8.856263478750476,49241236.1841,13,7017.21,13,7017.21,0.0,1,0,104.73447761194028,0.0002126608986409,night,7017.21,91223.73,0.0,0.0,0.0,91223.73,2023,6,14,23,10,0,1956,8,4
3522290000000000.0,fraud_Batta-Dani Pvt Ltd,online_shopping,1052.61,Myra,Rama,F,"H.No. 381, Lata Circle, Adoni-658061",Kishanganj,Uttarakhand,63.3450875,78.069162,903692.0,"Administrator, arts",63.35927,78.086142,1.0,1.7899998595090962,65,2022-08-15,8,2022,07:54:00,15,0,0,high,6.9599776416520625,1107987.8120999995,19,5389.911804606093,8,1052.61,4001.289105303044,1,0,16.194,0.0017005347274955,morning,1052.61,8420.88,0.0,16010314.504216831,-4337.301804606093,102408.32428751576,2022,8,15,7,54,0,1958,9,8
4.60380110233571e+17,"fraud_Borra, Keer and Tak Pvt Ltd",entertainment,2432.05,Gatik,Bava,F,"131, Sibal Zila, Chinsurah 808855",Bihar Sharif,Uttar Pradesh,1.9229408226670872,-22.278016,6287.0,"Journalist, newspaper",23.351981,-22.28205,0.0,1.4553428204862755,66,2023-03-22,3,2023,08:46:00,22,2,0,small,7.796900893332737,5914867.202500001,13,3201.9100000000003,7,2432.05,865.4982683691516,1,0,36.849242424242426,0.0005984016860205,morning,2432.05,17024.350000000002,0.0,749087.2525499999,-769.8600000000001,41624.83,2023,3,22,8,46,0,1957,12,28
676137000000.0,fraud_Sarraf-Bhardwaj Pvt Ltd,online_shopping,5145.657143757881,Pihu,D’Alia,M,"H.No. 708, Biswas Circle, Singrauli-794413",Srikakulam,Manipur,-52.4893615,64.067586,329702.0,Water engineer,2.3017030783132526,64.069171,1.0,1.4553428204862755,69,2023-07-17,7,2023,15:37:00,17,0,0,medium,8.546102684602834,26477787.441106517,12,4489.252381252627,4,5145.657143757881,484.7870454162391,1,0,74.57474121388233,0.0002828293412925,afternoon,5145.657143757881,20582.62857503153,0.0,235018.47940340664,656.4047625052544,53871.02857503152,2023,7,17,15,37,0,1955,4,1
344968000000000.0,"fraud_Dhaliwal, Keer and Gandhi Pvt Ltd",online_shopping,5145.657143757881,Oorja,Raju,F,"804, Tripathi Path, Proddatur 419925",Chinsurah,Assam,-9.679582,51.889236,896806.0,Event organiser,-9.676239,51.897704,0.0,0.99986548881887,74,2022-09-14,9,2022,00:48:00,14,2,0,high,8.546102684602834,26477787.441106517,18,5145.657143757881,8,5145.657143757881,0.0,1,0,69.53590734807948,0.0001943124970989,night,5145.657143757881,41165.25715006305,0.0,0.0,0.0,92621.82858764188,2022,9,14,0,48,0,1950,3,11
3509250000000000.0,"fraud_Chaudhuri, Tripathi and Balasubramanian Pvt Ltd",online_shopping,630.96,Zoya,Varghese,M,"H.No. 39, Khosla Chowk, Visakhapatnam 454084",Bhilai,West Bengal,-57.76611,-54.318378,383532.0,Lobbyist,-57.76107,-54.302215,0.0,1.1104640983632863,18,2023-03-21,3,2023,11:41:00,21,1,0,medium,6.448826101004649,398110.5216,7,630.96,7,630.96,0.0,0,0,35.053333333333335,0.0017599595827996,morning,630.96,4416.72,0.0,0.0,0.0,4416.72,2023,3,21,11,41,0,2005,7,10
36987600000000.0,fraud_Ganesh-Sridhar Pvt Ltd,entertainment,3426.0,Zain,Gade,M,"H.No. 531, Dalal Zila, Allahabad 714520",Aurangabad,Karnataka,20.239563,62.834823,561465.0,Event organiser,20.231328,62.840669,0.0,1.1002254969006118,64,2022-10-28,10,2022,19:02:00,28,4,0,medium,8.139440521874608,11737476.0,14,2800.6485714285714,6,3426.0,1242.0341238273802,0,0,53.53125,0.0003211399582313,evening,3426.0,20556.0,0.0,1542648.764751648,625.3514285714286,39209.08,2022,10,28,19,2,0,1959,10,16
4353320000000000.0,fraud_Mani PLC Pvt Ltd,travel,7500.97,Anahita,Sidhu,F,"51/39, Dixit Chowk, Secunderabad 313704",Burhanpur,Rajasthan,1.9229408226670872,-46.918214,325752.0,"Doctor, general practice",57.941246,-46.901096,0.0,1.4553428204862755,64,2023-10-11,10,2023,00:38:00,11,2,0,medium,8.922920931700219,56264550.940900005,17,7990.672352941176,11,7500.97,683.4667280904149,0,0,117.20265625,0.0001940206160651,night,7500.97,82510.67,0.0,467126.7684066171,-489.7023529411754,135841.43,2023,10,11,0,38,0,1960,3,23
4.60380110233571e+17,fraud_Srinivas-Kothari Pvt Ltd,entertainment,5719.6,Dharmajan,Tak,M,"43/30, Apte Nagar, Tiruppur-612656",Ahmedabad,Karnataka,10.8170105,-73.5794,448467.0,Hydrographic surveyor,10.817751,-73.588888,0.0,1.0395363147810155,21,2022-11-05,11,2022,07:14:00,5,5,1,medium,8.651828973977631,32713824.160000004,15,7099.62,10,5719.6,2020.1424280056517,0,0,272.3619047619048,0.0001817498277468,morning,5719.6,57196.0,0.0,4080975.42942857,-1380.0199999999995,106494.3,2022,11,5,7,14,0,2002,12,31
4776020000000000.0,"fraud_Ravel, Kibe and Ben Pvt Ltd",travel,3695.41,Tejas,Acharya,M,"93/782, Vala Ganj, Agra-475460",Bellary,Odisha,8.596744,84.510506,784623.0,"Conservator, museum/gallery",8.586734,84.51298,0.0,1.1458159624912374,39,2023-07-05,7,2023,02:11:00,5,2,0,high,8.215117357345147,13656055.0681,22,6193.044999999999,11,3695.4099999999994,2556.410923922444,0,0,94.75410256410257,0.0003100646376156,night,3695.4099999999994,40649.509999999995,0.0,6535236.811950003,-2497.6349999999993,136246.99,2023,7,5,2,11,0,1984,11,18
36215400000000.0,fraud_Ravi-Dutta Pvt Ltd,travel,9141.66,Darshit,Koshy,F,"415, Yohannan Zila, Faridabad-029218",Khammam,Punjab,-71.4499215,148.926399,478527.0,Archivist,2.3017030783132526,148.912493,0.0,1.4553428204862755,55,2023-09-13,9,2023,20:13:00,13,2,0,medium,9.120706650554022,83569947.5556,13,8997.465384615385,6,9141.66,138.9494081560729,0,0,166.212,0.0001591989661053,evening,9141.66,54849.96,0.0,19306.93802692294,144.19461538461474,116967.05,2023,9,13,20,13,0,1969,1,15
3513090000000000.0,fraud_Mand-Ramachandran Pvt Ltd,entertainment,8868.07,Keya,Kara,M,"79, Sharma Street, Jodhpur-978032",Aurangabad,Kerala,1.9229408226670872,-108.056067,498632.8993690851,Event organiser,86.72529,-108.073729,1.0,1.4553428204862755,47,2023-09-04,9,2023,04:54:00,4,0,0,medium,9.090325222005132,78642665.52489999,11,8173.400909090909,7,8868.07,963.8142485920672,0,0,188.68234042553192,0.000164110434456,night,8868.07,62076.49,0.0,928937.9057890913,694.6690909090903,89907.41,2023,9,4,4,54,0,1977,5,18
676202000000.0,fraud_Bhat Inc Pvt Ltd,travel,8697.54,Kanav,Sami,M,"83/334, Som Ganj, Mango 466649",Gopalpur,Tamil Nadu,75.330729,152.470928,23944.0,Agricultural engineer,75.317233,-1.3032460932720078,1.0,1.4553428204862755,68,2024-03-11,3,2024,08:33:00,11,0,0,small,9.070910474468024,75647202.05160001,14,8003.132142857144,18,6235.126666666667,1379.884330878044,1,0,127.90500000000002,0.0001673280974259,morning,8697.54,95672.94,0.0,1904080.7666027471,694.4078571428572,112043.85,2024,3,11,8,33,0,1956,4,19
4655190000000.0,"fraud_Grewal, Bains and Dua Pvt Ltd",travel,603.38,Aniruddh,Tailor,F,"40, Atwal Zila, Rajahmundry-924874",Thiruvananthapuram,Jharkhand,-86.212743,-7.165466,593198.0,"Teacher, special educational needs",-86.202474,-7.170345,1.0,1.1424243747096152,57,2022-09-23,9,2022,13:21:00,23,4,0,medium,6.404203139182645,364067.4244,4,603.38,4,603.38,0.0,0,0,10.58561403508772,0.0018933746141894,afternoon,603.38,2413.52,0.0,0.0,0.0,2413.52,2022,9,23,13,21,0,1966,9,29
676387000000.0,"fraud_Bajaj, Sandal and Viswanathan Pvt Ltd",fitness_and_medical,7898.23,Anya,Lalla,F,"H.No. 212, Kade Marg, Malegaon 267672",Pali,Jharkhand,2.709238,-26.035561,290016.0,"Restaurant manager, fast food",2.721279,-26.036124,0.0,1.3403575873747533,82,2024-03-13,3,2024,21:25:00,13,2,0,medium,8.974520565350334,62382037.13289999,5,7898.229999999999,5,7898.229999999999,0.0,1,0,96.31987804878048,0.0001697035395746,night,7898.229999999999,39491.149999999994,0.0,0.0,9.094947017729282e-13,39491.149999999994,2024,3,13,21,25,0,1941,8,7
213149000000000.0,"fraud_Wagle, Krishnan and Chad Pvt Ltd",travel,8193.78,Indrans,Chaudhari,M,"430, Chandra Nagar, Jalgaon 092355",Dhanbad,Arunachal Pradesh,83.5425865,75.037853,498632.8993690851,Make,83.528549,75.037221,0.0,1.560918835249512,40,2023-01-13,1,2023,01:58:00,13,4,0,medium,9.011252645179995,67138030.68840002,7,8193.78,7,8193.78,0.0,0,0,204.8445,0.0001905004570844,night,8193.78,57356.46000000001,0.0,0.0,0.0,57356.46000000001,2023,1,13,1,58,0,1984,5,31
4183900000000000.0,fraud_Varma and Sons Pvt Ltd,entertainment,9753.07,Kanav,Kashyap,F,"H.No. 571, Vyas Path, Ballia-524532",Munger,Mizoram,-28.141901,-38.918374,321320.0,Medical laboratory scientific officer,-28.128998,-38.919894,0.0,1.442468887483089,40,2023-01-24,1,2023,04:10:00,24,1,0,medium,9.185439912787205,95122374.4249,5,9753.07,5,9753.07,0.0,0,0,243.82675,0.000147898957711,night,9753.07,48765.35,0.0,0.0,0.0,48765.35,2023,1,24,4,10,0,1983,10,20
4.12477e+18,"fraud_Sampath, Sura and Kadakia Pvt Ltd",entertainment,5201.98,Mahika,Saha,M,"79, Hegde Path, Satara-092395",Jamalpur,Goa,84.272061,-127.070182,1341.0,"Merchandiser, retail",84.279816,-127.08589,0.0,0.8797374469112061,84,2022-05-04,5,2022,05:07:00,4,2,0,small,8.556986817346726,27060595.920399994,13,3635.873846153846,7,5201.9800000000005,1760.6605931417637,1,0,61.92833333333333,0.000169115884127,morning,5201.9800000000005,36413.86,0.0,3099925.7242423072,1566.1061538461536,47266.36,2022,5,4,5,7,0,1939,6,9
2720770000000000.0,fraud_Biswas LLC Pvt Ltd,travel,306.86,Nirvaan,Kara,F,"19, Gopal Zila, Ludhiana-753575",Bijapur,Himachal Pradesh,-27.738286,-151.125462,238103.0,Commercial horticulturist,-27.74112,-1.3032460932720078,0.0,1.4553428204862755,49,2023-10-08,10,2023,14:44:00,8,6,1,small,5.729645134181928,94163.0596,6,306.86,6,306.86,0.0,0,0,6.262448979591837,0.0047426931515553,afternoon,306.86,1841.16,0.0,0.0,0.0,1841.16,2023,10,8,14,44,0,1975,1,15
3574380000000000.0,fraud_Kala-Handa Pvt Ltd,travel,8663.05,Shalv,Bhalla,M,"H.No. 68, Loke Street, Sirsa-432417",Bhalswa Jahangir Pur,Himachal Pradesh,-58.4063035,47.265948,73610.0,Musician,-58.401729,-1.3032460932720078,0.0,1.4553428204862755,72,2022-06-08,6,2022,23:35:00,8,2,0,small,9.066937559670638,75048435.3025,22,7274.935909090909,4,8663.05,782.3073465787204,1,0,120.32013888888888,0.0001679942768985,night,8663.05,79585.9,0.0,612004.7845110382,1388.11409090909,160048.59,2022,6,8,23,35,0,1951,9,16
374830000000000.0,fraud_Lalla PLC Pvt Ltd,entertainment,8920.08,Navya,Taneja,F,"000, Karnik Street, Guwahati-599934",Tumkur,Chhattisgarh,20.1543935,44.315771,507012.0,Ambulance person,20.152981,44.30613,1.0,1.0185741241781474,55,2022-05-03,5,2022,05:20:00,3,1,0,medium,9.096172294478103,79567827.20639999,19,8459.427368421053,829,5115.548867906304,448.98864643950515,0,0,162.18327272727274,0.0001141889001195,morning,8920.08,80280.72,0.0,201590.80463157897,460.65263157894697,160729.12,2022,5,3,5,20,0,1968,11,7
4272150000000000.0,fraud_Sodhi-Shukla Pvt Ltd,travel,5145.657143757881,Akarsh,Rao,M,"68/69, Saini, Jammu 339394",Sirsa,Himachal Pradesh,-56.941296,-30.187619,423560.0,Health visitor,-56.930856,-1.3032460932720078,1.0,1.4553428204862755,71,2023-06-16,6,2023,01:44:00,16,4,0,medium,8.546102684602834,26477787.441106517,801,4551.134564030145,10,5145.657143757881,2523.043721907961,1,0,72.47404427828002,0.0002828293412925,night,5145.657143757881,300417.1714375788,0.0,6365749.622659177,594.5225797277362,3645458.7857881463,2023,6,16,1,44,0,1952,6,30
4.11549e+18,fraud_Soni PLC Pvt Ltd,entertainment,9320.06,Ehsaan,Gupta,M,"48/80, Salvi Chowk, Berhampore-177241",Guwahati,Andhra Pradesh,36.2006645,-163.276871,857495.0,Chartered loss adjuster,36.220603,-163.29496,0.0,2.747575480115856,52,2023-06-23,6,2023,10:55:00,23,4,0,high,9.140031635118008,86863518.40359999,8,9320.06,8,9320.06,0.0,0,0,179.23192307692307,0.0002948023381948,morning,9320.06,74560.48,0.0,0.0,0.0,74560.48,2023,6,23,10,55,0,1972,1,10
4.60380110233571e+17,fraud_Mann PLC Pvt Ltd,fitness_and_medical,4709.32,Tejas,Krishnamurthy,F,"547, Sethi Chowk, Bareilly 539134",Purnia,Chhattisgarh,64.45193,89.13825,87982.0,Phytotherapist,64.469652,89.122063,0.0,2.117880256300989,50,2022-07-28,7,2022,19:01:00,28,3,0,small,8.457511125254626,22177694.8624,7,4709.32,11,3290.9599999999996,0.0,0,0,94.1864,0.0004497210332491,evening,4709.32,32965.24,0.0,0.0,0.0,32965.24,2022,7,28,19,1,0,1973,12,21
5582440000000000.0,"fraud_Singhal, Bansal and Bera Pvt Ltd",fitness_and_medical,9665.98,Kavya,Rana,F,"H.No. 194, Sathe Ganj, Bally 015591",Tiruchirappalli,Nagaland,-10.821893,135.031546,583834.0,"Production assistant, radio",-10.840025,135.017901,1.0,2.507146125385909,74,2024-02-25,2,2024,05:01:00,25,6,1,medium,9.17647123356829,93431169.3604,16,4355.1925,7,9665.98,4837.278048086548,1,0,130.62135135135134,0.0002593783688137,morning,9665.98,67661.86,1.0,23399258.9145,5310.787499999999,69683.08,2024,2,25,5,1,0,1950,3,11
4639350000000000.0,fraud_Rege-Kakar Pvt Ltd,entertainment,7298.65,Gatik,Mammen,F,"27/28, Gill Street, Hyderabad-310938",Thoothukudi,Assam,-8.82259,-43.621716,907414.0,Product manager,-8.838213,-43.627489,1.0,1.8493835171914423,50,2024-02-28,2,2024,05:26:00,28,2,0,high,8.895581680781595,53270291.8225,15,6760.228666666666,8,7298.65,595.7991020693689,0,0,145.97299999999998,0.0002533870670865,morning,7298.65,58389.2,0.0,354976.57002666633,538.4213333333337,101403.43,2024,2,28,5,26,0,1973,12,13
4.60380110233571e+17,fraud_Date and Sons Pvt Ltd,fitness_and_medical,1271.06,Piya,Din,M,"46/74, Mand, Gwalior 198160",Latur,Uttar Pradesh,57.182214,19.052567,819131.0,Trading standards officer,2.3017030783132526,19.060782,0.0,1.4553428204862755,27,2023-10-19,10,2023,10:36:00,19,3,0,high,7.148392912598927,1615593.5236,11,1271.06,16,2410.0725,0.0,0,0,47.07629629629629,0.0011449835731486,morning,1271.06,13981.66,0.0,0.0,0.0,13981.66,2023,10,19,10,36,0,1996,8,30
370144000000000.0,"fraud_Sidhu, Mane and Chana Pvt Ltd",fitness_and_medical,2175.6,Keya,Kohli,F,"95/664, Yadav Nagar, Firozabad 609374",Shimoga,Uttarakhand,31.237814,-64.316943,662226.0,"Engineer, broadcasting (operations)",31.24914,-64.334534,1.0,2.093519257345045,20,2023-03-21,3,2023,11:41:00,21,1,0,medium,7.685519305261961,4733235.359999999,27,4464.131851851852,17,2175.6,3252.9483962068784,0,0,108.78,0.0009622721352018,morning,2175.6,104007.47,0.0,10581673.268384902,-2288.531851851852,120531.56,2023,3,21,11,41,0,2004,5,13
4333570000000.0,fraud_Hans Ltd Pvt Ltd,travel,6317.48,Gokul,Batra,M,"005, Acharya Zila, Shivpuri 868436",Madanapalle,Uttarakhand,-61.5512355,136.008529,551443.0,Risk analyst,-61.567878,136.004855,0.0,1.860761101627065,36,2024-03-27,3,2024,08:29:00,27,2,0,medium,8.751233951885505,39910553.5504,4,6317.48,4,6317.48,0.0,0,0,175.48555555555555,0.0002945416687709,morning,6317.48,25269.92,0.0,0.0,0.0,25269.92,2024,3,27,8,29,0,1987,10,1
4.60380110233571e+17,fraud_Jayaraman PLC Pvt Ltd,travel,5673.51,Ela,Karan,F,"43/959, Dugar Ganj, Panipat 517848",Gopalpur,Kerala,-22.8810865,-127.375492,751613.0,Radiation protection practitioner,-22.896048,-127.381524,0.0,1.774691172436324,56,2023-01-11,1,2023,10:17:00,11,2,0,high,8.643739495009445,32188715.720100004,3,5673.509999999999,3,5673.509999999999,0.0,0,0,101.31267857142858,0.0003128030394652,morning,5673.509999999999,17020.53,0.0,0.0,9.094947017729282e-13,17020.53,2023,1,11,10,17,0,1967,12,22
4.36449e+18,fraud_Dugar-Lal Pvt Ltd,entertainment,1629.05,Yuvraj ,Jhaveri,F,"H.No. 962, Srinivas Road, Mira-Bhayandar 792905",Nagercoil,Gujarat,-6.816824,169.093455,759802.0,Banker,-6.797808,169.109367,1.0,2.749108244306431,79,2023-06-08,6,2023,03:44:00,8,3,0,high,7.39636596817697,2653803.9025,14,1629.05,14,1629.05,0.0,1,0,20.620886075949368,0.0016875530182047,night,1629.05,22806.7,0.0,0.0,0.0,22806.7,2023,6,8,3,44,0,1944,6,4
342962000000000.0,"fraud_Kant, Balan and Kata Pvt Ltd",travel,5938.58,Nirvi,Choudhary,M,"H.No. 050, Sani Zila, Hubli–Dharwad-861854",Mahbubnagar,Punjab,54.08537,-11.758579,707612.0,Outdoor activities/education manager,54.076879,-11.743452,0.0,1.3656917699541689,62,2023-08-15,8,2023,01:54:00,15,1,0,medium,8.68939370278612,35266732.4164,801,4551.134564030145,6,5938.579999999999,2523.043721907961,0,0,95.78354838709676,0.0002299694152396,night,5938.579999999999,295698.301443884,0.0,6365749.622659177,1387.4454359698548,3645458.7857881463,2023,8,15,1,54,0,1962,2,5
6011090000000000.0,fraud_Garde-Venkataraman Pvt Ltd,online_shopping,6011.61,Arnav,Sanghvi,M,"H.No. 954, Comar Road, Aligarh 854818",Muzaffarnagar,Tripura,40.000404,-101.194234,423275.0,Research scientist (medical),39.995966,-101.202549,0.0,0.8632520108556212,85,2023-12-26,12,2023,05:54:00,26,1,0,medium,8.701614209464957,36139454.7921,13,5858.299230769231,5,6011.61,126.15187926077704,1,0,70.72482352941176,0.0001435974740303,morning,6011.61,30058.05,0.0,15914.296641025672,153.31076923076853,76157.89,2023,12,26,5,54,0,1938,12,2
5192760000000000.0,fraud_Johal-Thakkar Pvt Ltd,entertainment,6441.88,Divit,Gera,M,"87/28, Mahajan Zila, Uluberia-510750",Miryalaguda,Tripura,19.637795,41.435381,442726.0,Site engineer,19.626232,41.44468,0.0,1.612952761821904,74,2022-07-04,7,2022,19:35:00,4,0,0,medium,8.770730924101004,41497817.9344,13,7633.101538461539,7,6441.88,1339.2047629211784,1,0,87.05243243243244,0.0002503854095111,evening,6441.88,45093.16,0.0,1793469.3970307696,-1191.2215384615392,99230.32,2022,7,4,19,35,0,1950,3,11
3544940000000000.0,"fraud_Sachar, Deshpande and Salvi Pvt Ltd",travel,6982.32,Hrishita,Ranganathan,F,"H.No. 595, Chahal, Thanjavur-042117",Barasat,Tamil Nadu,-6.7798795,-18.426152,195237.0,Production manager,-6.789049,-1.3032460932720078,1.0,1.4553428204862755,18,2022-11-05,11,2022,22:58:00,5,5,1,small,8.851279727372475,48752792.582399994,8,7838.30125,3,6982.32,708.8198160813811,0,0,387.90666666666664,0.0002084325583024,night,6982.32,20946.96,1.0,502425.5316696429,-855.9812499999998,62706.41,2022,11,5,22,58,0,2005,6,12
4.38182e+18,fraud_Lalla PLC Pvt Ltd,entertainment,1107.46,Vritika,Wali,F,"242, Wagle Street, Muzaffarpur 696092",Chapra,Uttarakhand,1.9229408226670872,97.125603,145977.0,Farm manager,2.3017030783132526,97.117789,1.0,1.4553428204862755,79,2022-05-11,5,2022,03:36:00,11,2,0,small,7.010726943606016,1226467.6516,6,1107.46,829,5115.548867906304,0.0,1,0,14.018481012658228,0.0013141267589676,night,1107.46,6644.76,0.0,0.0,0.0,6644.76,2022,5,11,3,36,0,1945,5,4
341034000000000.0,"fraud_Shroff, Baral and Tiwari Pvt Ltd",fitness_and_medical,1314.87,Hunar,Vaidya,M,"77, Wali Road, Kavali 457531",Mahbubnagar,Sikkim,46.934101,156.694823,673915.0,Contracting civil engineer,46.924144,156.700996,1.0,1.2023086028089034,44,2023-06-30,6,2023,17:02:00,30,4,0,medium,7.1822533228112535,1728883.1168999998,11,1314.87,11,1314.87,0.0,0,0,29.883409090909087,0.0009143935163239,evening,1314.87,14463.57,0.0,0.0,0.0,14463.57,2023,6,30,17,2,0,1980,5,6
